txn_id,customer,error_type,error_msg,timestamp
T298903,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T298904,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T298933,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T298936,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T298951,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T298953,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T298956,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T298957,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T298965,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T298974,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T298986,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T298991,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299002,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299016,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299022,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299025,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299027,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299036,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299040,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299051,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299052,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299061,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299065,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299066,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299078,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299090,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299094,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299095,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299101,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299102,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299107,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299108,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299114,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299116,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299117,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299120,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299142,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299147,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299150,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299151,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299154,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299159,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299194,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299199,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299203,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299207,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299208,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299215,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299216,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299221,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299223,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299224,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299225,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299232,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299246,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299254,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299257,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299261,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299263,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299268,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299278,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299284,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299285,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299288,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299293,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299300,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299301,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299309,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299310,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299325,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299326,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299332,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299344,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299346,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299349,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299354,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299357,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299362,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299364,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299372,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299374,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299375,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299376,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299377,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299378,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299383,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299391,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299403,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299408,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299409,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299411,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299413,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299415,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299417,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299425,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299450,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299454,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299455,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299462,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299464,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299466,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299481,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299485,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299489,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299490,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299493,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299497,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299499,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299513,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299515,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299519,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299523,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299536,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299537,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299538,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299540,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299541,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299542,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299552,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299553,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299554,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299557,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299559,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299561,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299562,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299564,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299566,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299577,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299578,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299580,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299583,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299584,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299588,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299590,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299592,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299595,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299609,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299611,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299615,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299616,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299628,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299629,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299630,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299633,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299636,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299639,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299640,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299648,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299657,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299664,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299670,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299678,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299679,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299686,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299690,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299703,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299714,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299719,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299721,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299728,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299735,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299740,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299752,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299762,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299763,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299767,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299770,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299774,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299775,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299786,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299794,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299801,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299802,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299821,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299830,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299831,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299832,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299841,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299846,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299849,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299861,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299873,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299883,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299886,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299894,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299898,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299904,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299908,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299915,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299920,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299922,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299923,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299925,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299931,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299934,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299939,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299949,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299950,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299952,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299953,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299966,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299973,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299975,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299981,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299983,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299987,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299988,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299996,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T299997,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T299999,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300000,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300007,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300009,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300020,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300026,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300033,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300041,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300050,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300060,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300066,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300068,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300074,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300080,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300084,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300086,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300088,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300092,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300102,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300112,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300128,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300133,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300135,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300137,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300140,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300143,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300150,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300161,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300178,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300179,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300183,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300184,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300187,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300189,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300191,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300192,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300194,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300201,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300205,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300209,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300213,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300223,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300227,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300230,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300233,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300235,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300236,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300242,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300260,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300276,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300278,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300284,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300295,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300296,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300299,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300308,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300309,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300311,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300313,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300314,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300315,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300328,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300332,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300338,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300339,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300340,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300341,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300342,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300344,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300360,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300361,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300368,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300371,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300377,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300378,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300379,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300381,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300389,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300391,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300393,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300394,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300395,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300409,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300411,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300412,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300414,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300415,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300417,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300418,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300421,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300423,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300435,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300436,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300443,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300444,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300452,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300454,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300459,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300466,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300467,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300470,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300489,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300498,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300499,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300501,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300504,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300505,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300506,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300507,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300509,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300511,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300512,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300535,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300537,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300540,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300543,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300548,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300551,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300554,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300558,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300570,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300572,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300579,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300586,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300593,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300595,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:48
T300613,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
T300617,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:48
