txn_id,customer,error_type,error_msg,timestamp
T50651,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50653,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50655,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50667,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50668,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50670,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50671,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50682,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50687,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50688,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50690,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50692,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50721,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50728,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50730,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50732,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50742,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50743,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50744,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50745,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50750,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50759,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50760,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50761,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50762,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50767,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50769,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50780,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50781,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50783,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50787,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50792,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50796,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50806,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50809,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50810,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50813,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50815,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50824,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50825,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50835,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50836,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50845,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50864,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50880,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50881,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50883,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50889,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50893,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50896,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50900,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50903,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50904,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50907,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50909,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50916,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50935,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50942,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50946,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50948,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50952,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50956,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50962,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50972,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50980,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50984,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50987,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T50990,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50993,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T50999,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51000,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51010,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51012,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51013,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51014,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51022,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51028,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51033,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51036,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51038,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51041,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51043,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51050,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51052,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51054,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51065,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51080,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51093,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51097,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51098,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51099,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51100,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51104,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51114,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51125,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51132,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51141,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51150,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51151,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51162,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51165,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51173,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51182,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51185,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51193,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51197,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51203,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51205,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51216,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51221,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51241,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51245,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51254,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51256,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51259,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51264,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51268,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51269,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51271,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51277,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51278,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51281,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51284,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51286,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51288,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51290,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51302,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51303,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51313,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51321,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51323,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51325,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51328,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51336,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51338,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51341,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51345,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51347,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51355,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51365,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51367,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51370,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51374,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51375,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51377,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51386,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51387,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51391,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51393,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51398,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51400,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51406,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51407,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51414,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51416,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51418,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51420,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51439,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51452,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51458,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51464,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51474,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51478,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51486,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51487,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51497,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51498,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51516,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51518,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51526,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51529,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51531,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51533,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51535,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51538,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51539,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51565,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51575,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51595,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51597,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51599,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51607,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51618,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51620,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51621,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51634,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51640,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51642,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51649,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51655,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51657,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51658,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51659,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51660,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51662,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51663,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51667,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51668,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51670,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51673,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51675,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51680,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51682,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51684,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51686,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51692,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51695,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51697,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51700,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51702,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51704,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51705,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51728,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51729,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51735,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51739,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51743,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51747,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51759,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51761,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51775,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51777,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51784,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51793,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51797,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51805,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51820,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51829,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51830,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51833,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51836,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51849,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51854,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51861,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51868,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51875,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51876,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51880,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51882,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51884,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51887,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51893,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51902,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51906,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51911,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51912,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51918,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51921,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51922,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51927,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51932,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51942,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51944,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51948,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51952,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51957,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51960,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51963,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51970,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51971,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51973,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T51983,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51988,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T51998,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52011,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52014,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52016,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52026,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52029,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52032,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52059,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52060,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52068,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52072,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52074,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52079,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52083,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52084,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52088,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52089,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52109,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52111,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52112,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52113,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52120,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52123,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52125,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52126,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52127,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52131,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52137,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52139,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52143,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52146,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52147,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52150,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52159,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52160,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52164,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52166,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52169,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52172,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52175,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52177,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52185,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52197,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52199,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52214,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52250,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52255,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52256,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52257,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52264,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52295,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52297,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52303,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52304,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52305,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52313,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52314,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52318,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52320,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52322,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52323,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52333,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52339,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52344,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52351,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52354,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52355,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52357,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52358,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52359,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52362,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52365,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52371,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52375,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52380,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52382,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52385,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52386,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52391,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52392,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52393,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52394,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52398,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T52400,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T52406,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
